,Unnamed: 0,Accident Ref.,Borough,Easting,Northing,Vehicle Type,Unnamed: 0,Y,X
30861,13910,0113LX50937,LAMBETH,530640,172930,01 Pedal Cycle,30861,-0.12172386,51.44030786
30862,13913,0113LX50939,LAMBETH,531270,177510,01 Pedal Cycle,30862,-0.11096645,51.48132191
30863,13918,0113LX50941,LAMBETH,531080,175640,01 Pedal Cycle,30863,-0.11439371,51.46456071
30864,13928,0113LX50949,LAMBETH,530860,175890,01 Pedal Cycle,30864,-0.1174665,51.46685829
30865,13943,0113LX50963,LAMBETH,530940,175240,01 Pedal Cycle,30865,-0.11655592,51.46099834
30866,13945,0113LX50964,LAMBETH,530570,176610,01 Pedal Cycle,30866,-0.12137348,51.47339569
30867,13947,0113LX50966,LAMBETH,529890,170570,01 Pedal Cycle,30867,-0.13337301,51.41927111
30868,13952,0113LX50969,LAMBETH,530830,179860,01 Pedal Cycle,30868,-0.1164289,51.50254269
30869,13955,0113LX50971,LAMBETH,531260,175340,01 Pedal Cycle,30869,-0.11191528,51.46182296
30870,13957,0113LX50973,LAMBETH,531270,177450,01 Pedal Cycle,30870,-0.11098872,51.48078271
30871,13958,0113LX50975,LAMBETH,530920,175050,01 Pedal Cycle,30871,-0.11691392,51.45929546
30872,13964,0113LX50978,LAMBETH,531560,176320,01 Pedal Cycle,30872,-0.10723507,51.47056041
30873,13965,0113LX50979,LAMBETH,529540,176390,01 Pedal Cycle,30873,-0.13627609,51.4716551
30874,13967,0113LX50980,LAMBETH,530850,174850,01 Pedal Cycle,30874,-0.11799482,51.45751426
30875,13981,0113LX50993,LAMBETH,531230,177320,01 Pedal Cycle,30875,-0.11161263,51.47962371
30876,13992,0113LX51000,LAMBETH,531160,177580,01 Pedal Cycle,30876,-0.1125237,51.48197647
30877,13995,0113LX51002,LAMBETH,529900,175580,01 Pedal Cycle,30877,-0.13139297,51.46429332
30878,14000,0113LX51009,LAMBETH,530110,177490,01 Pedal Cycle,30878,-0.12766946,51.48140992
30879,14002,0113LX51010,LAMBETH,531230,179080,01 Pedal Cycle,30879,-0.11095917,51.49544036
30880,14005,0113LX51011,LAMBETH,532580,172120,01 Pedal Cycle,30880,-0.09413066,51.43257806
30881,14009,0113LX51013,LAMBETH,531240,173030,01 Pedal Cycle,30881,-0.11305906,51.44106793
30882,14021,0113LX51023,LAMBETH,530980,180140,01 Pedal Cycle,30882,-0.11416507,51.50502427
30883,14036,0113LX51040,LAMBETH,530030,171320,01 Pedal Cycle,30883,-0.13108587,51.42597927
30884,14040,0113LX51045,LAMBETH,530770,178080,01 Pedal Cycle,30884,-0.11795204,51.48656006
30885,14045,0113LX51048,LAMBETH,531270,177490,01 Pedal Cycle,30885,-0.11097387,51.48114218
30886,14047,0113LX51050,LAMBETH,530610,174200,01 Pedal Cycle,30886,-0.12168702,51.45172816
30887,14048,0113LX51054,LAMBETH,530020,171620,01 Pedal Cycle,30887,-0.13111966,51.42867763
30888,14049,0113LX51055,LAMBETH,530620,178040,01 Pedal Cycle,30888,-0.12012599,51.48623522
30889,14051,0113LX51056,LAMBETH,530110,171820,01 Pedal Cycle,30889,-0.12975244,51.43045437
30890,14059,0113LX51060,LAMBETH,530540,178960,01 Pedal Cycle,30890,-0.1209376,51.49452153
30891,14061,0113LX51061,LAMBETH,530830,180420,01 Pedal Cycle,30891,-0.11622126,51.50757529
30892,14064,0113LX51064,LAMBETH,531000,177310,01 Pedal Cycle,30892,-0.11492654,51.4795871
30893,14067,0113LX51066,LAMBETH,531160,176570,01 Pedal Cycle,30893,-0.11289808,51.47289988
30894,14076,0113LX51074,LAMBETH,530550,174030,01 Pedal Cycle,30894,-0.12261267,51.45021421
30895,14078,0113LX51077,LAMBETH,531230,178550,01 Pedal Cycle,30895,-0.11115608,51.49067739
30896,14087,0113LX51088,LAMBETH,529820,176770,01 Pedal Cycle,30896,-0.13210756,51.47500599
30897,14091,0113LX51090,LAMBETH,530920,175060,01 Pedal Cycle,30897,-0.11691022,51.45938533
30898,14093,0113LX51091,LAMBETH,531220,178300,01 Pedal Cycle,30898,-0.11139289,51.48843302
30899,14095,0113LX51093,LAMBETH,530790,176960,01 Pedal Cycle,30899,-0.11807828,51.47649028
30900,14098,0113LX51094,LAMBETH,531400,175420,01 Pedal Cycle,30900,-0.10987149,51.46250944
30901,14101,0113LX51097,LAMBETH,530040,175450,01 Pedal Cycle,30901,-0.12942645,51.46309291
30902,14102,0113LX51099,LAMBETH,530980,180140,01 Pedal Cycle,30902,-0.11416507,51.50502427
30903,14105,0113LX51100,LAMBETH,530060,177300,01 Pedal Cycle,30903,-0.12845895,51.47971392
30904,14110,0113LX51103,LAMBETH,530440,173560,01 Pedal Cycle,30904,-0.12436786,51.44601569
30905,14115,0113LX51106,LAMBETH,530980,178120,01 Pedal Cycle,30905,-0.1149144,51.48687098
30906,14118,0113LX51107,LAMBETH,529820,173270,01 Pedal Cycle,30906,-0.13339066,51.44355187
30907,14122,0113LX51110,LAMBETH,530950,178120,01 Pedal Cycle,30907,-0.11534622,51.48687793
30908,14133,0113LX51117,LAMBETH,530280,178080,01 Pedal Cycle,30908,-0.12500532,51.48667305
30909,14143,0113LX51127,LAMBETH,529970,175640,01 Pedal Cycle,30909,-0.13036382,51.46481648
30910,14151,0113LX51132,LAMBETH,531400,177430,01 Pedal Cycle,30910,-0.10912512,51.48057282
30911,14152,0113LX51133,LAMBETH,530010,175690,01 Pedal Cycle,30911,-0.12976995,51.46525664
30912,14157,0113LX51136,LAMBETH,530790,176960,01 Pedal Cycle,30912,-0.11807828,51.47649028
30913,14164,0113LX51140,LAMBETH,531190,176250,01 Pedal Cycle,30913,-0.112585,51.47001718
30914,14171,0113LX51146,LAMBETH,531050,180130,01 Pedal Cycle,30914,-0.11316078,51.5049182
30915,14179,0113LX51151,LAMBETH,529800,175510,01 Pedal Cycle,30915,-0.13285737,51.46368716
30916,14183,0113LX51154,LAMBETH,531770,172640,01 Pedal Cycle,30916,-0.10558279,51.43744009
30917,14199,0113LX51164,LAMBETH,531880,175780,01 Pedal Cycle,30917,-0.10283181,51.46563312
30918,14201,0113LX51166,LAMBETH,529210,175690,01 Pedal Cycle,30918,-0.14128024,51.46543968
30919,14207,0113LX51168,LAMBETH,530020,171660,01 Pedal Cycle,30919,-0.13110499,51.4290371
30920,14223,0113LX51179,LAMBETH,530410,177830,01 Pedal Cycle,30920,-0.12322626,51.48439641
30921,14228,0113LX51181,LAMBETH,531370,177920,01 Pedal Cycle,30921,-0.10937491,51.48498327
30922,14234,0113LX51184,LAMBETH,531050,175490,01 Pedal Cycle,30922,-0.11488087,51.46321962
30923,14237,0113LX51188,LAMBETH,530680,173530,01 Pedal Cycle,30923,-0.12092738,51.44569079
30924,14245,0113LX51195,LAMBETH,530800,174690,01 Pedal Cycle,30924,-0.11877319,51.45608791
30925,14252,0113LX51202,LAMBETH,530100,171800,01 Pedal Cycle,30925,-0.12990355,51.43027692
30926,14257,0113LX51204,LAMBETH,529680,173760,01 Pedal Cycle,30926,-0.13522461,51.44798754
30927,14272,0113LX51217,LAMBETH,531870,175780,01 Pedal Cycle,30927,-0.10297569,51.46563545
30928,14279,0113LX51220,LAMBETH,530200,178130,01 Pedal Cycle,30928,-0.12613845,51.48714079
30929,14281,0113LX51221,LAMBETH,530440,173720,01 Pedal Cycle,30929,-0.12430894,51.4474536
30930,14282,0113LX51221,LAMBETH,530440,173720,01 Pedal Cycle,30930,-0.12430894,51.4474536
30931,14284,0113LX51222,LAMBETH,532040,177030,01 Pedal Cycle,30931,-0.10006327,51.47682928
30932,14288,0113LX51225,LAMBETH,528900,174420,01 Pedal Cycle,30932,-0.14620271,51.45409689
30933,14296,0113LX51231,LAMBETH,531860,172460,01 Pedal Cycle,30933,-0.10435568,51.43580152
30934,14301,0113LX51238,LAMBETH,529900,175580,01 Pedal Cycle,30934,-0.13139297,51.46429332
30935,14302,0113LX51239,LAMBETH,531090,178210,01 Pedal Cycle,30935,-0.11329762,51.48765433
30936,14304,0113LX51240,LAMBETH,530870,175580,01 Pedal Cycle,30936,-0.11743725,51.46407005
30937,14306,0113LX51241,LAMBETH,529590,176430,01 Pedal Cycle,30937,-0.13554196,51.47200314
30938,14310,0113LX51245,LAMBETH,531260,175340,01 Pedal Cycle,30938,-0.11191528,51.46182296
30939,14313,0113LX51246,LAMBETH,531060,177400,01 Pedal Cycle,30939,-0.11402968,51.48038203
30940,14319,0113LX51250,LAMBETH,529650,173100,01 Pedal Cycle,30940,-0.13589759,51.44206301
30941,14322,0113LX51251,LAMBETH,530820,173310,01 Pedal Cycle,30941,-0.11899523,51.44368136
30942,14325,0113LX51253,LAMBETH,530490,173920,01 Pedal Cycle,30942,-0.12351617,51.44923948
30943,14329,0113LX51257,LAMBETH,531900,172150,01 Pedal Cycle,30943,-0.1038959,51.4330063
30944,14342,0113LX51265,LAMBETH,528630,175210,01 Pedal Cycle,30944,-0.14979963,51.46125793
30945,14344,0113LX51266,LAMBETH,531120,180030,01 Pedal Cycle,30945,-0.11218992,51.5040033
30946,14348,0113LX51270,LAMBETH,530320,177980,01 Pedal Cycle,30946,-0.12446641,51.48576515
30947,14353,0113LX51273,LAMBETH,530500,175080,01 Pedal Cycle,30947,-0.12294483,51.45966199
30948,14374,0113LX51290,LAMBETH,531060,175550,01 Pedal Cycle,30948,-0.11471479,51.46375651
30949,14379,0113LX51296,LAMBETH,531000,180150,01 Pedal Cycle,30949,-0.11387335,51.50510951
30950,14384,0113LX51299,LAMBETH,531230,178390,01 Pedal Cycle,30950,-0.11121551,51.48923951
30951,14394,0113LX51305,LAMBETH,528950,174530,01 Pedal Cycle,30951,-0.14544344,51.45507409
30952,14398,0113LX51307,LAMBETH,530240,174350,01 Pedal Cycle,30952,-0.12695366,51.45316139
30953,14403,0113LX51311,LAMBETH,531900,172140,01 Pedal Cycle,30953,-0.10389962,51.43291643
30954,14411,0113LX51317,LAMBETH,531180,177010,01 Pedal Cycle,30954,-0.11244718,51.47684941
30955,14418,0113LX51321,LAMBETH,530960,174620,01 Pedal Cycle,30955,-0.11649755,51.45542185
30956,14441,0113LX51339,LAMBETH,530730,178070,01 Pedal Cycle,30956,-0.11853152,51.48647944
30957,14478,0113LX51371,LAMBETH,531270,177760,01 Pedal Cycle,30957,-0.11087368,51.48356859
30958,14486,0113LX51374,LAMBETH,532040,177030,01 Pedal Cycle,30958,-0.10006327,51.47682928
30959,14494,0113LX51392,LAMBETH,530530,178950,01 Pedal Cycle,30959,-0.12108526,51.49443397
30960,14500,0113LX59003,LAMBETH,531100,175680,01 Pedal Cycle,30960,-0.11409114,51.46491555
30961,14506,0113LX59096,LAMBETH,529430,176300,01 Pedal Cycle,30961,-0.13789189,51.47087143
30962,14511,0113LX59126,LAMBETH,530430,173060,01 Pedal Cycle,30962,-0.12469575,51.44152453
30963,14526,0113MM70122,LAMBETH,532040,177030,01 Pedal Cycle,30963,-0.10006327,51.47682928
30964,14527,0113MM70148,LAMBETH,531350,179870,01 Pedal Cycle,30964,-0.10893752,51.50251206
30965,14530,0113MM70154,LAMBETH,531910,177090,01 Pedal Cycle,30965,-0.10191175,51.47739878
30966,14540,0113MM70578,LAMBETH,533310,171330,01 Pedal Cycle,30966,-0.08393251,51.42530734
30967,14543,0113MM70618,LAMBETH,532040,177030,01 Pedal Cycle,30967,-0.10006327,51.47682928
30968,14545,0113MM70642,LAMBETH,532470,176360,01 Pedal Cycle,30968,-0.09412608,51.47070772
30969,14546,0113MM70643,LAMBETH,531660,177260,01 Pedal Cycle,30969,-0.10544634,51.47898469
30970,14548,0113MM70659,LAMBETH,531330,179860,01 Pedal Cycle,30970,-0.10922923,51.50242684
30971,14553,0113MM70749,LAMBETH,531600,178290,01 Pedal Cycle,30971,-0.10592655,51.48825493
30972,14554,0113MM70777,LAMBETH,531550,178220,01 Pedal Cycle,30972,-0.10667235,51.48763749
30973,14558,0113MM70891,LAMBETH,532040,177030,01 Pedal Cycle,30973,-0.10006327,51.47682928
30974,14559,0113MM70909,LAMBETH,531930,177100,01 Pedal Cycle,30974,-0.10162019,51.47748398
30975,14563,0113MM70991,LAMBETH,531720,177230,01 Pedal Cycle,30975,-0.104594,51.47870114
30976,14566,0113MM71007,LAMBETH,532040,177030,01 Pedal Cycle,30976,-0.10006327,51.47682928
30977,14571,0113MM71054,LAMBETH,531110,179460,01 Pedal Cycle,30977,-0.11254568,51.49888316
30978,14582,0113TB00058,LAMBETH,530810,179020,01 Pedal Cycle,30978,-0.11702821,51.4949984
30979,14586,0113TB00083,LAMBETH,529910,173090,01 Pedal Cycle,30979,-0.1321624,51.44191358
30980,14599,0113WW50339,LAMBETH,528810,174280,01 Pedal Cycle,30980,-0.1475482,51.45285918
30981,14601,0113WW50346,LAMBETH,528560,175760,01 Pedal Cycle,30981,-0.15060703,51.46621663
30982,14603,0113WW50394,LAMBETH,528560,175760,01 Pedal Cycle,30982,-0.15060703,51.46621663
30983,14622,0113FH10468,WANDSWORTH,524180,175660,01 Pedal Cycle,30983,-0.2136648,51.46629472
30984,14624,0113LX50186,WANDSWORTH,529030,173270,01 Pedal Cycle,30984,-0.14475152,51.44373232
30985,14626,0113LX50446,WANDSWORTH,528540,175200,01 Pedal Cycle,30985,-0.15109805,51.46118848
30986,14629,0113LX51186,WANDSWORTH,528550,175910,01 Pedal Cycle,30986,-0.15069645,51.46756694
30987,14632,0113LX51288,WANDSWORTH,529490,171290,01 Pedal Cycle,30987,-0.13885954,51.42583311
30988,14636,0113TA00040,WANDSWORTH,525690,174340,01 Pedal Cycle,30988,-0.19240639,51.45409865
30989,14665,0113WW50009,WANDSWORTH,527870,172220,01 Pedal Cycle,30989,-0.16181273,51.43455842
30990,14675,0113WW50014,WANDSWORTH,528700,173590,01 Pedal Cycle,30990,-0.1493811,51.44668313
30991,14677,0113WW50015,WANDSWORTH,526510,172030,01 Pedal Cycle,30991,-0.18143556,51.4331557
30992,14678,0113WW50016,WANDSWORTH,524170,175650,01 Pedal Cycle,30992,-0.2138122,51.46620704
30993,14680,0113WW50017,WANDSWORTH,528620,177380,01 Pedal Cycle,30993,-0.14915502,51.48076181
30994,14690,0113WW50022,WANDSWORTH,526680,176170,01 Pedal Cycle,30994,-0.1775106,51.47032484
30995,14693,0113WW50024,WANDSWORTH,527620,171750,01 Pedal Cycle,30995,-0.16557657,51.43039071
30996,14709,0113WW50036,WANDSWORTH,523860,174660,01 Pedal Cycle,30996,-0.21861909,51.45737733
30997,14714,0113WW50039,WANDSWORTH,524060,175680,01 Pedal Cycle,30997,-0.21538446,51.46650075
30998,14718,0113WW50043,WANDSWORTH,525260,174850,01 Pedal Cycle,30998,-0.1984115,51.45877734
30999,14722,0113WW50045,WANDSWORTH,528690,176500,01 Pedal Cycle,30999,-0.14846755,51.47283743
31000,14723,0113WW50046,WANDSWORTH,528460,173220,01 Pedal Cycle,31000,-0.15296697,51.44341233
31001,14725,0113WW50047,WANDSWORTH,526690,176330,01 Pedal Cycle,31001,-0.17730944,51.47176053
31002,14732,0113WW50051,WANDSWORTH,528690,176890,01 Pedal Cycle,31002,-0.14832574,51.47634232
31003,14737,0113WW50054,WANDSWORTH,527930,170980,01 Pedal Cycle,31003,-0.16139737,51.4234007
31004,14738,0113WW50055,WANDSWORTH,527830,176540,01 Pedal Cycle,31004,-0.16082887,51.47339167
31005,14746,0113WW50058,WANDSWORTH,527640,173230,01 Pedal Cycle,31005,-0.16475606,51.4436873
31006,14755,0113WW50062,WANDSWORTH,522910,175330,01 Pedal Cycle,31006,-0.23205325,51.46360572
31007,14757,0113WW50063,WANDSWORTH,527710,175850,01 Pedal Cycle,31007,-0.16280466,51.46721771
31008,14760,0113WW50065,WANDSWORTH,522130,174270,01 Pedal Cycle,31008,-0.24364151,51.45424755
31009,14774,0113WW50072,WANDSWORTH,527600,171320,01 Pedal Cycle,31009,-0.16601882,51.42653069
31010,14787,0113WW50081,WANDSWORTH,527800,175920,01 Pedal Cycle,31010,-0.16148442,51.46782651
31011,14788,0113WW50082,WANDSWORTH,528580,173430,01 Pedal Cycle,31011,-0.15116503,51.44527243
31012,14790,0113WW50085,WANDSWORTH,528340,172970,01 Pedal Cycle,31012,-0.15478327,51.44119271
31013,14792,0113WW50086,WANDSWORTH,528580,171980,01 Pedal Cycle,31013,-0.15169108,51.43224109
31014,14802,0113WW50092,WANDSWORTH,529180,171280,01 Pedal Cycle,31014,-0.14331954,51.42581387
31015,14816,0113WW50103,WANDSWORTH,528930,172550,01 Pedal Cycle,31015,-0.1464516,51.43728437
31016,14818,0113WW50108,WANDSWORTH,526110,172750,01 Pedal Cycle,31016,-0.18693073,51.4397156
31017,14822,0113WW50110,WANDSWORTH,525860,174000,01 Pedal Cycle,31017,-0.19008178,51.45100526
31018,14840,0113WW50121,WANDSWORTH,527760,172060,01 Pedal Cycle,31018,-0.16345204,51.43314524
31019,14841,0113WW50122,WANDSWORTH,525700,174810,01 Pedal Cycle,31019,-0.19209569,51.45832047
31020,14851,0113WW50130,WANDSWORTH,521190,174210,01 Pedal Cycle,31020,-0.25718415,51.45391001
31021,14867,0113WW50140,WANDSWORTH,528740,172320,01 Pedal Cycle,31021,-0.14926718,51.43526046
31022,14884,0113WW50149,WANDSWORTH,523330,175870,01 Pedal Cycle,31022,-0.22582215,51.4683677
31023,14888,0113WW50151,WANDSWORTH,527890,172460,01 Pedal Cycle,31023,-0.16143858,51.43671085
31024,14897,0113WW50160,WANDSWORTH,527450,171480,01 Pedal Cycle,31024,-0.16811775,51.42800236
31025,14908,0113WW50167,WANDSWORTH,528800,174080,01 Pedal Cycle,31025,-0.14776474,51.45106406
31026,14911,0113WW50170,WANDSWORTH,527570,171670,01 Pedal Cycle,31026,-0.16632421,51.42968297
31027,14913,0113WW50171,WANDSWORTH,528490,174410,01 Pedal Cycle,31027,-0.15210397,51.45410011
31028,14915,0113WW50172,WANDSWORTH,524060,175400,01 Pedal Cycle,31028,-0.2154826,51.46398428
31029,14920,0113WW50177,WANDSWORTH,527100,177190,01 Pedal Cycle,31029,-0.1711006,51.47939751
31030,14927,0113WW50180,WANDSWORTH,528780,173850,01 Pedal Cycle,31030,-0.14813601,51.44900159
31031,14934,0113WW50184,WANDSWORTH,522160,172820,01 Pedal Cycle,31031,-0.24370983,51.44120914
31032,14941,0113WW50190,WANDSWORTH,527440,171480,01 Pedal Cycle,31032,-0.16826151,51.42800461
31033,14945,0113WW50192,WANDSWORTH,527870,172220,01 Pedal Cycle,31033,-0.16181273,51.43455842
31034,14954,0113WW50199,WANDSWORTH,528080,175200,01 Pedal Cycle,31034,-0.15771596,51.46129265
31035,14960,0113WW50202,WANDSWORTH,522480,173530,01 Pedal Cycle,31035,-0.23886254,51.44752127
31036,14966,0113WW50205,WANDSWORTH,527290,177110,01 Pedal Cycle,31036,-0.16839479,51.47863588
31037,14982,0113WW50214,WANDSWORTH,524290,174940,01 Pedal Cycle,31037,-0.21233485,51.45979969
31038,14984,0113WW50215,WANDSWORTH,527220,173030,01 Pedal Cycle,31038,-0.1708681,51.4419842
31039,14986,0113WW50216,WANDSWORTH,523070,174840,01 Pedal Cycle,31039,-0.22992148,51.45916715
31040,14988,0113WW50218,WANDSWORTH,524290,175130,01 Pedal Cycle,31040,-0.21226813,51.46150729
31041,14992,0113WW50220,WANDSWORTH,525000,173860,01 Pedal Cycle,31041,-0.20250146,51.44993724
31042,14997,0113WW50223,WANDSWORTH,527730,171980,01 Pedal Cycle,31042,-0.1639122,51.43243302
31043,15000,0113WW50224,WANDSWORTH,524550,174390,01 Pedal Cycle,31043,-0.20878772,51.45479957
31044,15009,0113WW50231,WANDSWORTH,523960,175090,01 Pedal Cycle,31044,-0.21702996,51.46122006
31045,15011,0113WW50232,WANDSWORTH,527820,175170,01 Pedal Cycle,31045,-0.16146735,51.46108175
31046,15013,0113WW50233,WANDSWORTH,523050,175300,01 Pedal Cycle,31046,-0.23004936,51.46330572
31047,15018,0113WW50236,WANDSWORTH,528530,173350,01 Pedal Cycle,31047,-0.15191314,51.44456479
31048,15020,0113WW50237,WANDSWORTH,527080,174980,01 Pedal Cycle,31048,-0.17218177,51.45954065
31049,15029,0113WW50243,WANDSWORTH,526570,172440,01 Pedal Cycle,31049,-0.18042647,51.43682711
31050,15040,0113WW50249,WANDSWORTH,527540,175140,01 Pedal Cycle,31050,-0.16550645,51.46087523
31051,15041,0113WW50252,WANDSWORTH,523060,175300,01 Pedal Cycle,31051,-0.22990548,51.46330355
31052,15043,0113WW50253,WANDSWORTH,523590,173710,01 Pedal Cycle,31052,-0.22283474,51.44889819
31053,15049,0113WW50255,WANDSWORTH,527990,170930,01 Pedal Cycle,31053,-0.16055291,51.4229378
31054,15050,0113WW50256,WANDSWORTH,527710,175160,01 Pedal Cycle,31054,-0.1630535,51.46101668
31055,15053,0113WW50258,WANDSWORTH,527460,171460,01 Pedal Cycle,31055,-0.16798116,51.42782037
31056,15056,0113WW50260,WANDSWORTH,527120,176030,01 Pedal Cycle,31056,-0.1712294,51.46896808
31057,15057,0113WW50261,WANDSWORTH,527060,173790,01 Pedal Cycle,31057,-0.17289649,51.44885036
31058,15059,0113WW50262,WANDSWORTH,525810,174110,01 Pedal Cycle,31058,-0.1907619,51.45200496
31059,15066,0113WW50265,WANDSWORTH,522520,174830,01 Pedal Cycle,31059,-0.2378376,51.45919642
31060,15071,0113WW50268,WANDSWORTH,526130,172550,01 Pedal Cycle,31060,-0.18671429,51.4379137
31061,15077,0113WW50271,WANDSWORTH,524320,174240,01 Pedal Cycle,31061,-0.21214896,51.45350194
31062,15082,0113WW50274,WANDSWORTH,527760,172050,01 Pedal Cycle,31062,-0.16345564,51.43305537
31063,15087,0113WW50277,WANDSWORTH,522120,174120,01 Pedal Cycle,31063,-0.24383707,51.45290157
31064,15088,0113WW50277,WANDSWORTH,522120,174120,01 Pedal Cycle,31064,-0.24383707,51.45290157
31065,15098,0113WW50283,WANDSWORTH,528430,176740,01 Pedal Cycle,31065,-0.15212195,51.47505331
31066,15101,0113WW50285,WANDSWORTH,524570,173830,01 Pedal Cycle,31066,-0.20869695,51.44976225
31067,15106,0113WW50288,WANDSWORTH,528640,177050,01 Pedal Cycle,31067,-0.14898714,51.47779159
31068,15107,0113WW50289,WANDSWORTH,524290,175120,01 Pedal Cycle,31068,-0.21227164,51.46141742
31069,15110,0113WW50290,WANDSWORTH,526870,171500,01 Pedal Cycle,31069,-0.17644902,51.42831208
31070,15115,0113WW50294,WANDSWORTH,527630,177290,01 Pedal Cycle,31070,-0.16343649,51.480177
31071,15116,0113WW50294,WANDSWORTH,527630,177290,01 Pedal Cycle,31071,-0.16343649,51.480177
31072,15118,0113WW50296,WANDSWORTH,527310,175100,01 Pedal Cycle,31072,-0.16882978,51.46056747
31073,15121,0113WW50297,WANDSWORTH,528260,172210,01 Pedal Cycle,31073,-0.15620874,51.43438054
31074,15125,0113WW50300,WANDSWORTH,527100,176880,01 Pedal Cycle,31074,-0.17121195,51.47661154
31075,15128,0113WW50301,WANDSWORTH,527080,174980,01 Pedal Cycle,31075,-0.17218177,51.45954065
31076,15130,0113WW50302,WANDSWORTH,527960,172380,01 Pedal Cycle,31076,-0.1604609,51.43597609
31077,15140,0113WW50309,WANDSWORTH,527630,171760,01 Pedal Cycle,31077,-0.16542919,51.43047833
31078,15143,0113WW50311,WANDSWORTH,528530,173370,01 Pedal Cycle,31078,-0.15190588,51.44474453
31079,15146,0113WW50312,WANDSWORTH,528460,173220,01 Pedal Cycle,31079,-0.15296697,51.44341233
31080,15150,0113WW50314,WANDSWORTH,527740,172010,01 Pedal Cycle,31080,-0.16375762,51.43270039
31081,15152,0113WW50315,WANDSWORTH,523800,174480,01 Pedal Cycle,31081,-0.21954516,51.45577271
31082,15153,0113WW50316,WANDSWORTH,527450,171490,01 Pedal Cycle,31082,-0.16811415,51.42809223
31083,15156,0113WW50318,WANDSWORTH,527570,171670,01 Pedal Cycle,31083,-0.16632421,51.42968297
31084,15164,0113WW50325,WANDSWORTH,524380,174280,01 Pedal Cycle,31084,-0.21127183,51.45384828
31085,15165,0113WW50326,WANDSWORTH,522140,174310,01 Pedal Cycle,31085,-0.24348387,51.4546049
31086,15177,0113WW50333,WANDSWORTH,527580,171670,01 Pedal Cycle,31086,-0.16618044,51.42968072
31087,15183,0113WW50336,WANDSWORTH,523840,174610,01 Pedal Cycle,31087,-0.2189243,51.45693233
31088,15185,0113WW50338,WANDSWORTH,523780,174400,01 Pedal Cycle,31088,-0.21986084,51.45505808
31089,15188,0113WW50341,WANDSWORTH,527510,175130,01 Pedal Cycle,31089,-0.16594166,51.46079211
31090,15196,0113WW50345,WANDSWORTH,524130,175630,01 Pedal Cycle,31090,-0.21439477,51.46603605
31091,15198,0113WW50347,WANDSWORTH,527200,171040,01 Pedal Cycle,31091,-0.17186968,51.42410407
31092,15205,0113WW50350,WANDSWORTH,527200,171040,01 Pedal Cycle,31092,-0.17186968,51.42410407
31093,15210,0113WW50352,WANDSWORTH,527940,172290,01 Pedal Cycle,31093,-0.16078098,51.43517174
31094,15215,0113WW50357,WANDSWORTH,526650,175930,01 Pedal Cycle,31094,-0.17802815,51.46817465
31095,15218,0113WW50359,WANDSWORTH,524150,175630,01 Pedal Cycle,31095,-0.21410699,51.46603167
31096,15221,0113WW50360,WANDSWORTH,527570,171670,01 Pedal Cycle,31096,-0.16632421,51.42968297
31097,15225,0113WW50363,WANDSWORTH,527830,176540,01 Pedal Cycle,31097,-0.16082887,51.47339167
31098,15229,0113WW50365,WANDSWORTH,527600,174550,01 Pedal Cycle,31098,-0.16485583,51.45555935
31099,15239,0113WW50372,WANDSWORTH,526120,172500,01 Pedal Cycle,31099,-0.18687589,51.43746655
31100,15250,0113WW50379,WANDSWORTH,527560,171650,01 Pedal Cycle,31100,-0.16647517,51.42950548
31101,15261,0113WW50385,WANDSWORTH,523800,174480,01 Pedal Cycle,31101,-0.21954516,51.45577271
31102,15266,0113WW50391,WANDSWORTH,528470,173250,01 Pedal Cycle,31102,-0.15281229,51.44367968
31103,15270,0113WW50393,WANDSWORTH,523840,175080,01 Pedal Cycle,31103,-0.21875992,51.46115642
31104,15271,0113WW50395,WANDSWORTH,527370,171830,01 Pedal Cycle,31104,-0.16914215,51.43116586
31105,15273,0113WW50396,WANDSWORTH,524320,174920,01 Pedal Cycle,31105,-0.21191025,51.45961337
31106,15275,0113WW50397,WANDSWORTH,525960,173080,01 Pedal Cycle,31106,-0.18897049,51.44271473
31107,15277,0113WW50398,WANDSWORTH,526940,172880,01 Pedal Cycle,31107,-0.17494851,51.44069884
31108,15278,0113WW50398,WANDSWORTH,526940,172880,01 Pedal Cycle,31108,-0.17494851,51.44069884
31109,15280,0113WW50399,WANDSWORTH,523880,174710,01 Pedal Cycle,31109,-0.21831388,51.45782234
31110,15292,0113WW50405,WANDSWORTH,527260,175090,01 Pedal Cycle,31110,-0.1695527,51.46048884
31111,15295,0113WW50407,WANDSWORTH,527730,175770,01 Pedal Cycle,31111,-0.16254576,51.46649425
31112,15296,0113WW50408,WANDSWORTH,527830,176540,01 Pedal Cycle,31112,-0.16082887,51.47339167
31113,15300,0113WW50410,WANDSWORTH,526680,174340,01 Pedal Cycle,31113,-0.17816537,51.45387835
31114,15304,0113WW50413,WANDSWORTH,528650,173840,01 Pedal Cycle,31114,-0.15000942,51.44894124
31115,15306,0113WW50414,WANDSWORTH,525490,174830,01 Pedal Cycle,31115,-0.19510971,51.45854674
31116,15312,0113WW50417,WANDSWORTH,524730,173280,01 Pedal Cycle,31116,-0.20658922,51.44478402
31117,15314,0113WW50418,WANDSWORTH,521720,175320,01 Pedal Cycle,31117,-0.24917854,51.46377266
31118,15319,0113WW50421,WANDSWORTH,527730,175770,01 Pedal Cycle,31118,-0.16254576,51.46649425
